"","connector","x","y","z","skid1","skid2"
"4008",6748788,80864.94,90477.67,143520,1948530,1486628
"4009",6748790,80424.88,90266.41,143520,1486628,1948530
"4010",6748797,78238.13,110763.22,162000,1784341,1570785
"4011",6748799,78310.29,111896.95,162000,1570785,1784341
"4012",6748800,78354.61,112604.21,162000,1784341,1570785
"4013",6748809,78110.22,114279.97,160720,1275010,1784341
"4014",6748881,68324.74,89554.54,161960,1625257,1486647
"4015",6748882,68132.71,88711.84,162040,1625257,1486647
"4016",6748883,67903.8,87770.914,162040,1486647,1625257
"4017",6748884,71089.32,105822.8,162000,1622274,1392132
"4018",6748886,71125.06,106755.016,162000,1392132,1622274
"4019",6748896,70767.15,108196.88,162000,1622274,1392132
"4020",6748904,69117.09,113039.8,160000,1956955,1622274
"4021",6748907,46376.246,84859.86,162040,1949384,582306
"4022",6748910,46838.2,84297.2,162040,1416207,1949384
"4023",6748913,43757.3,121078.164,68040,1856384,1568781
"4024",6748922,44163.88,120757.91,67560,1856384,1568623
"4025",6748927,100504.81,84440.35,64000,1179299,1662365
"4026",6748929,100283.016,83979.03,64000,1662365,1179299
"4027",6748988,48004.82,100199.29,94080,1996731,1567002
"4028",6748990,108279.38,108365.57,54560,1949453,1786644
"4029",6749033,106219.82,101233.19,53160,1786686,1786644
"4030",6749167,106787.05,104740.484,50600,1852654,1405464
"4031",6749192,56368.117,130040.05,118600,1028364,992383
"4032",6749207,59517.508,120466.01,54560,1368008,1395692
"4033",6749208,54783.17,118892.7,57120,1681120,1934922
"4034",6749211,50792.3,116086.89,48600,1934922,1204373
"4035",6749213,49043.87,113778.805,46640,1934922,1204373
"4036",6749215,49888.28,113274.43,45720,1979704,1593058
"4037",6749223,51802.953,124474.06,146240,1942065,1597419
"4038",6749231,43224.246,45281.594,91040,1799604,1488331
"4039",6749233,42969.844,45243.582,91040,1799604,1488331
"4040",6749265,103690.35,39166.637,84640,1626831,1626756
"4041",6749267,103402.7,38687.504,84600,1917681,1626756
"4042",6749269,103668.42,38856.97,84600,1626756,1917681
"4043",6749270,103919.11,39112.715,84600,1917681,1626756
"4044",6749271,104081.555,39270.84,84600,1626626,1917681
"4045",6749276,104584.13,37572.168,84000,1917681,1626831
"4046",6749282,106061,38403.793,83080,1917681,1626831
"4047",6749383,80825.164,52625.047,120240,1345883,1583199
"4048",6749729,42326.57,62315.156,101680,1949681,1420539
"4049",6749731,41994.58,63353.785,101480,1949681,568290
"4050",6749736,41972.22,63275.555,101120,1949681,568290
"4051",6749769,40006.547,64692.33,92720,575853,1793579
"4052",6749770,40101.54,64101.39,92720,568290,1793579
"4053",6749772,40293.016,63343.883,92680,1793579,568290
"4054",6749773,39076.035,67163.73,92640,1917024,575119
"4055",6749889,103403.1,33196.38,81520,1833929,1368040
"4056",6749890,103268.836,33172.04,81520,1368040,1833929
"4057",6749893,102724.83,32720.814,79840,1833929,1368040
"4058",6749895,55346.227,88930.5,165680,1626193,1484753
"4059",6749897,57423.54,81477.164,163720,1944083,1420510
"4060",6749899,59541.426,65720.516,155840,2144537,1484753
"4061",6749901,68360.29,62263.19,152720,1569029,1463866
"4062",6749902,65113.824,61053.047,152720,2144537,1348581
"4063",6749909,64269.113,60869.246,152720,2144537,1348581
"4064",6749910,63533.434,60691.047,152720,2144537,1420510
"4065",6749911,63162.863,60604.613,152720,2144537,1420510
"4066",6749912,63798.527,60493.816,152720,1632556,2144537
"4067",6749913,59613.855,60334.344,152720,2144537,1345915
"4068",6749915,62330.086,56330.277,147760,1345907,1484753
"4069",6749923,63524.95,54588.6,143440,1345907,1486083
"4070",6749924,66996.16,54106.566,143400,1669233,1420496
"4071",6749925,49224.26,37013.613,78960,1686144,1789296
"4072",6749927,47765.96,39014.895,78560,1686144,1789296
"4073",6749929,48088.902,38562.633,78480,1686144,1789296
"4074",6750013,47173.08,59349.23,144040,2144742,1502254
"4075",6750015,52834.68,56403.633,129200,1632599,1502254
"4076",6750016,54126.8,55046.895,126920,1968173,1502254
"4077",6750018,55157.277,54859.555,126920,1968173,1416278
"4078",6750020,54877.727,54909.004,126920,1968173,1416278
"4079",6750026,57527.516,53974.168,126920,1968173,1416278
"4080",6750029,57920.86,53962.355,126920,1968173,1501820
"4081",6750081,41529.656,46882.492,81440,1559695,1454290
"4082",6750115,24575.71,72868.516,52680,1949983,1924783
"4083",6750132,25136.816,70128.195,51960,1603943,1924768
"4084",6750133,25368.994,68824.95,51960,306267,1603943
"4085",6750134,27748.479,72343.914,56080,1444493,1694422
"4086",6750136,27762.988,72055.46,56080,1694422,1444493
"4087",6750137,26681.781,72262.15,54360,1654367,1694422
"4088",6750139,26763.975,71982.336,54360,1694422,1654367
"4089",6750149,31683.879,74311.15,45120,1950007,1694422
"4090",6750153,76679.266,48836.594,118760,1345883,1626871
"4091",6750164,77520.66,49437.36,117160,1345883,1626871
"4092",6750179,83437.055,48363.613,105360,1816775,1626871
"4093",6750227,17353.666,126517.59,110640,1945555,1605372
"4094",6750237,19004.701,125983.48,108240,1605372,1933235
"4095",6750239,19151.732,126098.47,108240,1933235,1605372
"4096",6750240,21150.723,127783.734,108240,1605372,1933235
"4097",6750241,21669.74,128194.555,108240,1933235,1605372
"4098",6750242,22690.693,128397.016,108240,1605372,1933235
"4099",6750246,27615.867,118630.516,154440,1380806,1943358
"4100",6750247,27303.95,119098.16,154440,1943358,1380806
"4101",6750249,27082.477,119540.66,154440,1380806,1943358
"4102",6750252,26077.338,121873.32,154480,1393960,1943358
"4103",6750255,25766.111,123750.98,154440,1403114,1943358
"4104",6750258,25686.691,124905.37,154440,1403114,1943358
"4105",6750259,25748.639,124371.68,154440,1943358,1403114
"4106",6750261,25876.664,125647.35,145840,1421700,1403316
"4107",6750265,29247.113,126113.93,145440,1421700,1403298
"4108",6750292,28905.744,126152.55,145640,1421700,1403298
"4109",6752858,97023.484,93723.92,66000,1856643,1050419
"4110",6752860,42180.418,103636.625,65960,1671212,1559953
"4111",6752862,41995.297,104308.84,65960,1671212,1559953
"4112",6752884,38705.152,92549.63,66080,1631067,1585542
"4113",6752887,48179.902,79118.6,68120,1995250,1545668
"4114",6752919,102819.47,98826.12,68560,1950749,1649386
"4115",6752945,120611.63,103705.02,67880,1950763,1570711
"4116",6752953,119931.016,105888.84,68520,1822223,1950763
"4117",6752954,120076.27,106022.875,68520,1950763,1822223
"4118",6752955,120181.09,106181.08,68520,1822223,1950763
"4119",6752962,121119.36,103858.38,69280,1570711,1950763
"4120",6752982,120411.734,103534.01,68000,1662404,1950763
"4121",6752984,119913.8,102519.56,68160,1978119,1662415
"4122",6752987,119800.875,102450.39,68600,1978119,1662415
"4123",6753060,125314.76,102285.3,70400,1570711,1857334
"4124",6753061,124676.95,102824.375,70400,1857334,1570711
"4125",6753063,120881.04,103911.77,69680,1570711,1950763
"4126",6753068,121540.58,102729.8,69960,1950823,1570711
"4127",6753070,110792.62,114478.5,70000,1649386,521359
"4128",6753072,51352.1,79335.016,69960,1136703,1995250
"4129",6753073,51306.016,78447.7,69960,1137595,1995250
"4130",6753075,48970.863,77744.71,69800,1950842,1137595
"4131",6753133,48068.57,81163.52,69880,1585802,1950842
"4132",6753135,47948.387,81712.81,69880,1950842,1585802
"4133",6753136,48450.78,77406.98,68240,1995250,1548310
"4134",6753138,48289.83,77932.77,68240,1995250,1548310
"4135",6753139,48289.855,78225.734,68240,1995250,1545668
"4136",6753140,48358.56,78514.06,68240,1995250,1545668
"4137",6753141,48263.27,79005.06,68240,1995250,1545668
"4138",6753142,48184.773,79258.38,68240,1995250,1545668
"4139",6753143,126988.23,85272.34,68040,1916580,1626922
"4140",6753158,118421.36,70138.54,71880,1950884,1646592
"4141",6753160,117889.12,70351.55,71880,1950884,1646592
"4142",6753197,107260.97,98058.164,71960,1916010,1649386
"4143",6753322,46179.06,97040.75,72120,1586770,1817201
"4144",6753324,46008.074,98819.12,72120,1817201,1586770
"4145",6753345,114374.93,82909.164,73920,1397815,1980943
"4146",6753357,113948.27,79188.98,74080,1646429,1980943
"4147",6753383,125271.945,88966.34,74800,1486810,1915471
"4148",6753384,125050.05,89235.28,74800,1915471,1486810
"4149",6753385,124881.31,89464.59,74800,1486810,1915471
"4150",6753386,124478.96,89893.59,74800,1915471,1486810
"4151",6753418,131419.75,102744.67,75240,1916462,1568571
"4152",6753419,132189.33,103650.945,74720,1916462,1568562
"4153",6753422,131693.62,103064.195,74600,1916462,1568571
"4154",6753424,131260.34,101219.47,74600,1742992,1381937
"4155",6753425,130811.79,102480.99,74560,1916462,1662424
"4156",6753438,134105.17,104082.6,75760,1916462,1568571
"4157",6753440,133609.89,101923.16,75760,1381937,1916462
"4158",6753441,133203.66,102091.52,75760,1916462,1381937
"4159",6753445,130804.77,100412.89,75880,1742992,1381937
"4160",6753449,125868.61,89776.81,75680,1486810,1951026
"4161",6753450,124591.15,91022.61,75680,1951026,1486810
"4162",6753460,124181.72,90073.6,76000,1486810,1951026
"4163",6753467,125289.33,89044.95,76000,1486810,1951026
"4164",6753479,121738.97,88071.51,74800,1982182,1951026
"4165",6753509,119518.75,90557.336,77800,1951064,1486784
"4166",6753510,122317.6,90711.336,77760,1951064,1626582
"4167",6753511,117964.695,89817.16,77960,1951064,1486784
"4168",6753540,124439.125,89950.484,75880,1486810,1951026
"4169",6753541,118165.71,102316.93,78200,557877,1363832
"4170",6753542,117752.93,101989.86,78200,1363832,557877
"4171",6753543,117206.01,101998.61,78200,557877,1363832
"4172",6754058,44914.9,83455.16,80480,1995697,1504505
"4173",6754060,45229.63,83452.12,80480,1995697,1504505
"4174",6754061,45516.516,83336.71,80480,1995697,1504505
"4175",6754062,43974.625,83086.12,80480,1995697,1416559
"4176",6754063,43692.46,83012.72,80480,1995697,1416559
"4177",6754064,44301.867,83282.51,80480,1995697,1416559
"4178",6754082,38796.344,87434.805,85840,1944498,1179725
"4179",6754084,38932.832,87666.734,85840,1944498,1179725
"4180",6754092,38145.87,88807.09,86600,1632358,1944498
"4181",6754093,38306.105,88983.62,86600,1944498,1632358
"4182",6754110,38212.99,87128.305,89200,1559897,1944498
"4183",6754116,35941.773,90956.57,94000,1944498,1179725
"4184",6754119,36288.676,90739.26,94000,1179725,1944498
"4185",6754120,36706.3,89944.12,94000,1944498,1179725
"4186",6754122,34710.74,90267.95,94000,1179725,1944498
"4187",6754131,33799.566,91580.5,94000,1416559,1944498
"4188",6754138,33383.574,91603.16,95160,1416559,1944498
"4189",6754139,34521.426,90793.2,95160,1179725,1944498
"4190",6754155,31511.26,92939.08,98000,1416559,1944498
"4191",6754156,31591.705,92440.91,98000,1416559,1944498
"4192",6754157,32906.973,91398.336,98000,1944498,1179725
"4193",6754159,35047.715,90817.34,98000,1944498,1179725
"4194",6754160,34939.945,91316.1,98000,1944498,1179725
"4195",6754166,37584.777,90137.945,98760,1944498,1589825
"4196",6754170,34844.824,90275.79,98760,1944498,1589825
"4197",6754185,34896.508,90845.34,100880,1944498,1589825
"4198",6754199,32815.824,92464.41,102000,1179725,1944498
"4199",6754200,32652.953,92684.75,102000,1179725,1944498
"4200",6754201,32489.898,92882.07,102000,1179725,1944498
"4201",6754206,31129.377,94488.14,102360,1559905,1951275
"4202",6754217,29778.797,94290.305,103600,1566972,1951275
"4203",6754219,31000.889,94431.82,103600,1559905,1951275
"4204",6754265,30248.938,94449.34,104240,1179725,1951275
"4205",6754267,30512.252,94331.9,104240,1951275,1179725
"4206",6754268,30921.045,93893.336,104240,1179725,1951275
"4207",6754328,27917.17,95224.17,108040,1951275,1545016
"4208",6754332,28340.465,95239.3,109000,1951275,1545016
"4209",6754341,27002.646,95220.37,112000,1545016,1951275
"4210",6754351,24454.998,94844.59,112000,1951275,1545016
"4211",6754353,24636.93,95378.73,112000,1545016,1951275
"4212",6754354,25347.91,95726.234,112000,1951275,1545016
"4213",6754355,25039.781,95683.83,112000,1545016,1951275
"4214",6754356,25751.314,95720.88,112000,1951275,1545016
"4215",6754357,25988.07,95626.49,112000,1545016,1951275
"4216",6754381,24314.758,96209.836,115320,1416569,1764323
"4217",6754383,25024.852,96083.74,115320,1991159,1416569
"4218",6754409,23922.648,96266.66,114960,1416569,1951275
"4219",6754412,23742.273,96464.555,114960,1544994,1951275
"4220",6754415,22916.72,96988.36,114960,1951275,1544994
"4221",6754416,22291.182,97057.29,114960,1544994,1951275
"4222",6754426,24644.9,96218.97,116000,1416569,1764323
"4223",6754447,21045.295,96615.48,118040,1764323,1545004
"4224",6754448,22317.594,96493.84,118360,1764323,1416569
"4225",6754449,23582.414,95938.67,118360,1991159,1416569
"4226",6754459,21138.936,97428.32,119360,1991159,1545266
"4227",6754460,19716.756,98011.8,119360,1764323,1545266
"4228",6754494,38932.79,87599.05,85920,1944498,1179725
"4229",6754497,38855.984,86878.88,85920,1179725,1944498
"4230",6754498,35132.75,89578.5,89520,1944498,1632358
"4231",6754500,46603.062,77346.62,72440,1179702,1585014
"4232",6754501,47152.324,76806.234,72440,1585014,1179702
"4233",6754502,47492.605,76293.96,72480,1995586,1416546
"4234",6754504,42872.535,79332.97,72520,1951444,1179702
"4235",6754511,42117.477,84744.945,71000,1951444,1585890
"4236",6754520,42561.42,84125.83,71000,1585890,1951444
"4237",6754521,45785.266,80626.08,71000,1585890,1951444
"4238",6754523,33856.93,96643.22,71000,1585542,1951464
"4239",6754524,34718.72,95877.64,71000,1951464,1585542
"4240",6754525,32783.105,97539.7,71000,1951464,1585542
"4241",6754561,32765.5,99065.96,70000,1585542,1951464
"4242",6754584,29766.666,104340.48,67080,888787,1856791
"4243",6754585,28924.969,103967.59,67080,1856791,888787
"4244",6754587,28980.42,104361.914,67080,1856791,888787
"4245",6754588,29733.215,105994.516,67080,1856791,888787
"4246",6754590,29446.412,106926.43,67080,1592906,1857070
"4247",6754591,29804.479,107753.54,67080,1546397,1857070
"4248",6754604,28266.85,107525.49,65880,1592906,1856791
"4249",6754719,43717.754,99835.516,69840,1817201,1585474
"4250",6754731,43779.77,99316.58,69480,1585474,1817201
"4251",6754749,47521.227,88144.34,70000,1050989,1817201
"4252",6754751,48050.637,85720.6,70000,1050989,1817201
"4253",6754752,50238.773,81889.77,70000,1950842,1050989
"4254",6754755,46145.773,97617.48,71880,1817201,1586770
"4255",6754760,40617.816,114691.8,71960,1585339,1951626
"4256",6754789,47668.92,81974.63,79120,1504548,1179725
"4257",6754790,47162.39,82327.586,79120,1179725,1504548
"4258",6754791,46108.973,81896.195,79120,1995697,1504548
"4259",6754797,44946.867,81436.88,79400,1995697,1416559
"4260",6754800,46787.957,80971.805,80000,1179725,1504548
"4261",6754803,44650.6,82791.53,81920,1995697,1559897
"4262",6754805,38893.574,87489.984,86160,1179725,1944498
"4263",6754807,38757.02,87263.34,86160,1944498,1179725
"4264",6754808,38724.94,86877.484,86160,1179725,1944498
"4265",6754809,38849.125,86518.74,86160,1179725,1944498
"4266",6754810,38604.188,88831.96,86160,1632358,1944498
"4267",6754811,38424.703,88722.69,86160,1944498,1632358
"4268",6754816,36366.688,88182.23,88000,1179725,1944498
"4269",6754818,36470.555,88445.805,88000,1944498,1179725
"4270",6754819,36604.78,88646.88,88000,1179725,1944498
"4271",6754824,38196.203,87412.625,90000,1559897,1944498
"4272",6754826,38116.26,87619.17,90000,1944498,1559897
"4273",6754856,34524.797,91066.71,93120,1416559,1944498
"4274",6754859,17586.43,99216.52,120000,1764323,1545266
"4275",6754860,16807.867,97882.54,120000,1545004,1764323
"4276",6754862,16545.658,98296.85,120000,1545004,1764323
"4277",6754870,13794.343,98663.91,120320,1545004,1764323
"4278",6754878,14823.774,99501.39,121960,1545285,1764323
"4279",6754879,14678.933,99686.64,121960,1764323,1545285
"4280",6754881,50671.09,97176.88,90160,1721097,1996731
"4281",6754883,50146.09,96613.98,90160,1545294,1996731
"4282",6754894,49568.71,93789.734,90560,1504548,1701343
"4283",6754895,49811.066,93732.18,90560,1701343,1504548
"4284",6754896,49155.6,95163.71,90560,1545294,1701343
"4285",6754910,49901.348,95879.83,92040,1996731,1559905
"4286",6754911,49630.11,96410.7,92040,1996731,1559905
"4287",6754914,52684.547,95084.05,92240,1504548,1701343
"4288",6754920,53874.387,97254.25,92240,1504548,1701343
"4289",6754926,53434.42,98324.25,92240,1230301,1701343
"4290",6754928,52362.727,100401.305,92240,1230301,1701343
"4291",6754957,50947.637,101980.17,94200,1632171,1951760
"4292",6755000,49784.05,96734.76,91640,1545294,1996731
"4293",6755002,49758.08,97040.375,91640,1996731,1545294
"4294",6755005,49690.203,98112.8,91640,1545294,1996731
"4295",6755007,49701.43,98397.516,91640,1996731,1545294
"4296",6755008,49791.824,98675.89,91640,1545294,1996731
"4297",6755009,49795.504,98992.945,91640,1996731,1545294
"4298",6755010,49678.184,99300.73,91640,1545294,1996731
"4299",6755011,49182.254,99908.555,91640,1721097,1996731
"4300",6755023,52828.426,99741.34,91600,1701343,1230301
"4301",6755024,47163.242,104242.016,101200,1632171,1945618
"4302",6755057,33745.56,109132.69,110280,1632012,1945618
"4303",6755059,34609.62,108926.29,110280,1632050,1945618
"4304",6755061,35551.23,108686.71,110280,1945618,1632050
"4305",6755075,31840.465,118372.56,117240,1728870,1951842
"4306",6755096,24326.955,121850.625,122040,1654721,1940174
"4307",6755106,24464.506,122737.78,122560,1567266,1940174
"4308",6755157,20931.709,122243.73,123360,1951842,1654738
"4309",6755222,46242.74,99440.305,95960,1996731,1567002
"4310",6755245,49052.168,101603.53,98000,1951760,1231018
"4311",6755251,48502.027,99867.56,98000,1564364,1951760
"4312",6755252,47997.184,99661.055,98000,1587938,1951760
"4313",6755264,48106.28,102285.836,1e+05,1951961,1231018
"4314",6755266,48053.324,102530.04,1e+05,1231018,1951961
"4315",6755271,33980.848,113173.555,110000,1945618,1772641
