desmo_id,x,y,z,partner1,partner2
6728735,16992.844,122396.07,124000,1838139,1567283
6728746,15817.371,124597.88,124000,1966494,1567283
6728747,50067.15,131661.36,123960,1946632,1028389
6728754,51546.17,131275.81,123960,1946632,1367987
6728757,51999.977,131041.71,123960,1946632,1420612
6728758,52225.273,130878.76,123960,1946632,1420612
6728766,53942.895,130436.9,123960,1946632,1367992
6728769,88775.086,123363.58,124000,2141811,1670599
6728772,88993.9,123699.03,124000,2141811,1584011
6728773,89398.56,127184.78,123960,1946124,1027864
6728777,89684.55,127679.05,123960,1946124,1314620
6728779,89812.914,127898.02,123960,1946124,1314620
6728781,89980.836,128076.89,123960,1946124,1314620
6728785,90496.375,128547.93,123960,1420440,1946124
6728788,90869.24,129143.94,123960,1946124,1027911
6728791,91358.016,129567.4,123960,1946124,1027911
6728793,91805.81,129944.34,123960,1946124,1027917
6728794,94697.54,131765.44,123960,1946124,1368019
6728798,95366.01,131978.08,123960,1946124,518764
6728801,96360.93,131973.69,123960,1946124,1368030
6728802,96031.336,132060.28,123960,1844297,1368030
6728835,95586.734,132659.34,127640,1057387,519936
6728836,94024.53,131717.69,127640,518764,1368030
6728859,85140.32,122866.15,124000,2141811,1461417
6728862,86071.38,122803.086,124000,2141811,1461417
6728863,97976.01,131720.25,123960,1844297,1027959
6728866,98406.49,131373.38,123920,1844297,519721
6729780,81686.695,101580.1,128000,1651359,1648349
6729781,81456.96,101274.45,128000,1648349,1651359
6729783,80984.68,99921.414,128000,1651359,1635545
6729784,80739.63,99103.58,128000,1635512,1651359
6729786,80410.35,98213.805,128000,1651359,1635545
6729787,80356.79,97650.695,128000,1651359,1635545
6729788,80350.51,97091.984,128000,1651359,1635545
6729789,80414.43,96725.805,128000,1651359,1635545
6729790,80962,95741.4,128000,1651359,1583036
6729792,84056.055,97257.57,128000,1636753,1569142
6729795,83973.65,96888.17,128000,1636753,1569142
6729796,83904.01,96312.164,128000,1636753,1569142
6729797,82693.75,95442.22,128040,1636753,1486688
6729800,78754.39,91339.92,128000,1995852,1648424
6729807,78680.77,91013.69,128000,1995852,1420457
6729812,78696.195,90704.28,128000,1995852,1420457
6729815,78761.87,90447.23,128000,1995852,1420457
6729817,78883.8,90060.92,128000,1995852,1420457
6729818,79051.01,89848.93,128000,1995852,1420457
6729820,79262.46,89461.01,128000,1995852,1420457
6729822,80416.24,88648.09,128000,1995852,1576054
6729864,80652.78,91772.83,128000,1995852,1486647
6729865,79205.375,91698.42,128000,2147577,1486647
6729867,81444.15,91490.375,128000,1995852,1486628
6729868,81660.125,91290.41,128000,1995852,1486628
6729869,81821.53,91154.3,128000,1995852,1486628
6729870,82693.07,90841.516,128000,2147577,1486628
6729872,82715.44,90548.52,128000,2147577,1995852
6729873,96895.17,66854.87,128000,1940669,1583124
6729876,96759.11,66584.69,128000,1583124,1940669
6729877,89686.47,60281.664,128000,1940678,1463843
6729879,89491.08,60126.188,128000,1463843,1940678
6729881,89237.83,59928.086,128000,939008,1940678
6729883,89022.88,59712.535,128000,941766,1940678
6729884,86977.91,57932.14,128040,1460810,1485960
6729885,88049.9,58961.14,128080,1460810,1463859
6729886,86896.086,57722.793,128280,1485960,1460810
6729887,86027.78,56810.684,128240,1630844,1460810
6729889,87406.75,57643.324,128000,1946518,1630844
6729893,85776.4,56654.02,128000,1946518,1630844
6729898,87599.35,58678.2,128000,1485960,1940678
6729905,52929.465,55293.78,128000,1968173,579543
6729906,55895.48,54391.34,128000,1968173,579543
6729907,54719.465,54936.16,128000,1968173,579543
6729908,55133.113,55020.414,128000,1968173,1416278
6729909,54481.758,55232.984,128000,1968173,1416278
6729910,55515.715,54950.277,128000,1968173,1416278
6729911,56481.113,54479.812,128000,1968173,1416278
6729919,51507.797,56146.703,128000,1968173,1416227
6729920,42140.07,66901.336,128000,915979,1590351
6729922,40706.188,69070.08,128000,915979,1315028
6729924,39094.824,71435.31,127920,915979,1315028
6729925,38727.492,71987.18,127920,1315028,915979
6729926,38152.99,72663.39,128000,915979,1654454
6729927,47039.215,133143.67,128000,1028407,1524397
6729928,48956.58,132432.19,128000,1524397,1028389
6729939,51117.18,131286.45,128000,1530414,1420612
6729941,51335.414,130993.7,128000,1420612,1530414
6729959,54306.773,127875.54,128000,2141991,1357861
6729961,64506.434,122938.95,128000,2141821,1421687
6729963,70513.6,123648.125,128000,2141821,1380817
6729965,70728.18,123740.836,128000,2141821,1380817
6729969,72625.78,123718.734,128000,2141821,1436875
6729970,72324.64,123499.98,128000,2141821,1380863
6729972,89297.45,129265.31,128000,1844259,1027911
6729975,92323.23,130803.055,128000,1844259,1728847
6729977,93717.016,131769.19,128000,1844259,1368030
6729979,93476.01,131876.84,128000,1844259,1463798
6730077,52960.52,100910.45,128000,2148397,1051929
6730080,52964.566,101382.67,128000,1051929,2148397
6730081,49344.01,131153.06,132000,2141991,1028383
6730083,48568.46,131681.8,132000,1530414,1028395
6730088,48089.617,132062.6,132000,1530414,1028401
6730089,46232.715,133821.3,132000,1524397,1051929
6730100,38854.598,71911.64,128000,1940900,1315028
6730104,39184.965,71471.08,128000,1315028,1940900
6730105,55785.242,55675.473,132000,1946941,1501820
6730107,55229.29,55770.223,132000,1946941,1501820
6730108,47062.64,60030.55,132000,1946941,1423327
6730112,78707.836,122175.22,132000,2237607,1436736
6730119,79773.984,122492.06,132000,2237607,1436707
6730122,80336.92,122693.33,132000,2237607,1436707
6730125,80910.875,122910.5,132000,2237607,1436707
6730126,86795.805,127812.82,132000,1844259,1314620
6730131,93313.52,131158.64,132000,1844259,519936
6730137,93800.26,131167.34,132000,1844259,1027959
6730139,95264.23,131355.36,132000,1617535,1648444
6730141,95542.516,131287.03,132000,1648444,1617535
6730179,103674.56,100412.945,132000,2148306,1583124
6730183,93774.836,64028.95,132000,1420457,1630857
6730185,79196.9,90577.375,132000,1940988,1486591
6730195,82597.78,97275.945,132000,1636753,1623138
6730198,82883.13,97462.29,132000,1636753,1381884
6730264,80063.31,101384.25,132080,1651359,1623277
6730266,30223.63,109264.086,135960,1651142,1621757
6730267,24366.12,109128.3,135960,1630931,1380835
6730273,25131.684,109807.79,135960,1380835,1630931
6730274,25325.299,110392.13,136040,1380835,1630931
6730276,23160.215,107830.07,136120,1380835,1630931
6730277,24094.82,108720.67,136120,1630931,1380835
6730278,23041.072,107246.44,136120,1590497,1380835
6730279,22247.504,106658.484,136040,1590497,1630931
6730281,26731.436,112576.984,136080,1380795,1630931
6730284,24422.963,96410.664,136040,1636835,1590675
6730285,23776.775,93992.35,136040,1590675,1636835
6730292,37799.55,97698.63,136040,1941047,1507391
6730294,38048.555,97777.07,136040,1941047,1504562
6730302,38262.613,96868.01,136040,1941047,1507391
6730304,40474.77,95449.4,136120,1947305,1504562
6730317,46236.81,130477.74,136120,1457128,1621549
6730366,90588.414,130262.74,132000,1844259,1728847
6730374,87837.86,129581.74,132000,1844259,1027911
6730378,92679.516,130962.73,132000,1844259,519936
6730399,88052.87,60962.996,136000,1941112,1420457
6730509,96548.04,130416.08,136000,2237579,1941130
6730536,85800.06,59992.867,136000,1941139,1420457
6730549,85129.4,59625.348,136000,1420457,1941139
6730552,81785.77,57561.01,135960,1941139,941766
6730554,83917.79,58663.207,135960,2144527,1941139
6730556,78349.77,55784.32,135960,2144527,1356793
6730558,77715.88,55358.984,135960,1635096,1420472
6730559,69807.195,53134.71,135960,1635096,1420523
6730560,71960.97,53757.844,135960,2144527,1420496
6730562,51847.4,57211.152,135960,1345907,1416278
6730565,35131.09,70135.555,136040,579865,1590954
6730566,32510.717,72121.18,136080,579865,1590954
6730567,40053.566,95469.484,135960,1947305,1504562
6730568,40376.402,95378.26,135960,1947305,1504562
6730569,33267.15,71792.586,135960,579865,1590954
6730602,100788.86,71543.52,128080,1630892,1583124
6730605,99049.125,69807.26,128080,1583124,1630892
6730610,103074.02,78631.67,128000,1941232,1583124
6730614,103539.51,80762.22,128000,1941240,1583047
6730692,26207.69,105024.91,132000,1630931,1504562
6730706,40445.67,67768.766,132040,1941267,1590351
6730709,92473.24,62691.02,132000,1941278,1941273
6730715,92688.85,62916.977,132000,1941273,1941278
6730717,92883.33,63166.426,132000,1941273,1941278
6730718,93105.766,63362.668,132000,1941278,1941273
6731273,50248.715,90328.64,127920,1574394,1784327
6731274,47872.27,99910.125,132000,1947175,1574558
6731275,46893.348,133266.08,132000,2141991,1051929
6731277,88958.05,129225.055,135960,2237579,1728847
6731281,89731.45,129320.24,135960,2237579,1368030
6731287,93407.17,130549.29,135920,1648444,1941130
6731290,93487.664,130542.19,136000,1648444,1941130
6731291,93816.984,130636.24,136000,1941130,1648444
6731292,94165.06,130627.32,136000,1648444,1941130
6731294,85604.97,128006.82,136000,1669206,1314620
6731295,69222.12,121485.62,136000,1941491,1380817
6731297,46299.312,130529.06,136040,1457128,1621549
6731299,46477.85,130670.984,136040,1621549,1457128
6731301,28329.469,118195.28,135920,1630931,1393960
6731305,27164.326,112961.75,135800,1630931,1380795
6731306,27118.96,112286.164,135800,1380795,1630931
6731307,27798.64,114112.65,135840,1630931,1380795
6731308,26993.504,111475.39,135840,1504587,1630931
6731309,26837.918,111067.65,135840,1630931,1504587
6731337,90096.67,62852.777,136080,1941112,1420457
6731339,77707.695,56651.54,139960,2144527,1485960
6731343,77046.02,56226.5,139960,2144527,1635096
6731346,76028.66,55917.004,139960,2144527,1356793
6731353,73828.055,55343.41,139960,1348581,2144527
6731354,21595.844,104002.664,139960,1941551,1530471
6731370,35132.87,68827.55,140000,1941525,1590910
6731372,39261.633,66500.78,140040,1590846,1420539
6731391,38672.453,66315.805,142160,1590846,1420539
6731393,38538.117,66451.484,142160,1590872,1420539
6731395,38407.86,66834.26,142160,1420539,1590872
6731409,43239.465,62649.76,139880,1590846,1423327
6731410,43179.96,62365.613,139920,1590846,1941525
6731414,43399.047,62283.754,139920,1590846,1941525
6731415,46337.562,60422.688,139920,2144742,1420530
6731420,89962.23,129301.016,140080,1941622,1391139
6731435,92030.336,129195.96,140640,1648349,1941622
6731436,89879.56,129132.086,140640,1391139,1941622
6731440,89027.58,129139.09,140040,1027959,1941622
6731441,86867.21,128695.01,140040,1941636,1728847
6731474,82990.125,126142.46,140000,2141981,1027911
6731476,68606.08,120424.42,140000,1947734,1380874
6731485,67299.95,120283.36,140000,1947734,1380863
6731486,68333.7,120442.21,140000,1947734,1380874
6731487,67910.24,120408.58,140000,1947734,1380874
6731488,66499.766,120366.15,140000,1947734,1380884
6731489,66289.71,120425.42,140000,1947734,1380884
6731490,51317.426,127175.25,140000,2141986,1367992
6731493,50792.32,127611.59,140000,2141986,1367987
6731494,48590.324,129014.09,140040,1616478,1028401
6731495,48449.926,129256.484,140000,2141986,1028401
6731499,29508.354,127313.37,140000,1419083,1617475
6731501,28100.877,126853.984,140040,1403298,1617475
6731503,28878.402,125471.52,140000,1941698,1403298
6731506,41849.84,105963.484,140000,1947175,1574558
6731515,24025.63,115851.14,140000,1617475,1574558
6731523,20562.393,103620.734,140000,1530471,1941551
6731526,19549.95,101990.32,140000,1632624,1504562
6731545,28998.055,99918.8,140000,1636793,1590476
6731546,31958.424,99267.45,140000,1400469,1590476
6731547,31446.398,99404.4,140080,1400469,1590476
6731548,36963.44,96107.766,140000,1947305,1504562
6731549,36976.004,96333.805,140000,1947305,1504562
6731550,37152.266,96715.37,140000,1947305,1504562
6731551,24591.168,98367.72,140000,1992455,1590675
6731553,27655.916,75755.28,140000,579865,1590954
6731557,26628.73,77467.266,140000,1630704,1590954
6731595,80330.34,91059.82,139960,1948530,1623208
6731598,66761.46,119914.76,140000,1380817,1947734
6731599,59822.234,119110.11,144000,2141830,1396899
6731603,48655.254,126938.16,144040,992125,1051916
6731604,49017.453,126979.95,144040,1942065,1051916
6731606,50395.027,126517.4,144040,1028389,1829785
6731609,49768.664,126733.17,144040,1028395,1942065
6731613,51026.82,125638.93,144040,1942065,1367987
6731615,51495.797,125273.87,144040,1367992,1942065
6731616,47704.727,123872.695,144040,992139,1051922
6731617,47268.17,123704.23,144040,1051922,992139
6731618,47840.973,124260.44,144120,1051922,992139
6731619,47480.062,123718.85,144160,1051922,992139
6731626,46755.008,123807.83,144040,1328001,1646603
6731628,36778.926,110070.984,144080,1992981,1393334
6731630,37504.613,110464.85,144080,1830716,1393334
6731632,37002.19,110129.85,144080,1830716,1393334
6731633,27147.137,100458.375,144080,1948145,909450
6731634,27802.562,100508.43,144080,1948145,909450
6731635,25961.379,100545.63,144080,1992313,909450
6731636,18404.502,101617.42,144080,1941807,1591154
6731638,65733.28,54848.977,144040,2144532,1420496
6731641,67131.57,54856.008,144040,2144532,1420496
6731642,80239.52,59619.36,144000,1669245,1576054
6731644,76873.74,57866.234,144000,1941826,1669233
6731647,76208.34,57548.21,144000,1669233,1941826
6731648,80112.875,90250.72,144000,1948530,1486628
6731650,79021.2,90043.23,144000,1948530,1486628
6731651,97433.21,116145.47,144000,1941841,1435458
6731653,96972.28,111212.5,144000,1795850,1427985
6731658,96796.086,111588.2,144040,1477335,1795850
6731670,94164.96,99083.516,144000,1381896,1795850
6731671,94709.61,97986.76,144120,1381896,1795850
6731672,94763.3,97279.016,144160,1795850,1381896
6731673,94890.695,96461.86,144160,1576108,1795850
6731674,94972.31,94749.01,144160,1576108,1795850
6731675,94378.26,102571.08,143920,1381871,1795850
6731679,94746.95,105751.14,143880,1381884,1795850
6731680,94386.11,104261.64,143880,1795850,1381884
6731681,94271.3,103825.6,144000,1381884,1795850
6731682,94620.805,105183.98,144000,1381884,1795850
6731683,94634.17,105390.11,144000,1795850,1381884
6731684,94041.266,101571.44,143920,1795850,1381871
6731686,96659.42,116370.375,144200,1435458,1743305
6731688,96203.53,116859.04,144200,1743305,1435458
6731689,94892.6,118816.555,144200,1420356,1743305
6731690,93998.516,119409.3,144240,1743305,1420342
6731706,93842.55,121200.34,142960,1743305,1414358
6731715,89419.625,129163.08,144040,1743238,1623277
6731722,86904.66,128688.44,144000,1941636,519936
6731729,81513.02,125485.69,144000,2141981,1027917
6731731,66502.62,119239.43,144000,2141830,1392132
6731735,64877.39,119101.695,144000,1380884,2141830
6731736,78985.46,101892.125,147960,1948546,1569151
6731738,77129.91,102454.71,148000,1948546,1569151
6731739,95945.516,112898.914,147960,1941947,1435458
6731756,96242.695,111029.984,146440,1795850,1477335
6731758,96459.89,112599.62,146440,1477335,1795850
6731759,95949.43,108781.164,146440,1427985,1795850
6731760,96144.81,109589.75,146440,1795850,1427985
6731761,94903.18,106144.695,146440,1380855,1795850
6731762,93775.12,120139.984,146400,1414384,1743238
6731763,65317.223,119099.766,146400,2141830,1392132
6731766,64128.707,118632.39,146400,2141830,1380884
6731767,52228.99,124096.24,146400,1942065,1393903
6731771,51192.793,124549.34,146400,1942065,1367992
6731776,49947.94,124888.7,146400,1942065,1028389
6731779,49408.59,125586.62,146400,1028401,1942065
6731782,49218.63,126584.44,146400,1942065,1051916
6731785,49154.76,126952.07,146400,1051916,1942065
6731786,48024.05,122787.19,146400,992139,1051922
6731787,48031.863,122999.836,146400,1051922,992139
6731788,93843.664,118516.016,148040,1743238,1414358
6731805,94859.24,116215.414,147960,1941947,1420356
6731809,94166.36,116976.95,147960,1420342,1941947
6731810,66771.42,118665.336,147960,2141839,1392132
6731813,66185.66,118936.26,147960,2141839,1392132
6731815,65876.516,119202.73,147960,1392132,2141839
6731818,65201.14,119290.48,147960,2141839,1392132
6731819,64826.023,119232.875,147960,2141839,1392132
6731823,63663.27,119232.41,147960,2141839,1478389
6731828,62839.523,120122.9,147960,1302317,2141839
6731829,62352.406,119660.805,147960,2141839,1396899
6731835,61109.527,119124.94,147960,2141839,1396899
6731839,59952.508,118861.59,147960,2141839,1396899
6731841,59287.566,118690.125,147960,1396899,2141839
6731845,57741.62,118700.47,147960,2141839,1396899
6731847,57472.07,118752.17,147960,2141839,1396899
6731851,52256.12,123871.17,147960,1942065,1633029
6731861,51367.004,123883.805,148000,1942065,1367992
6731868,50097.12,124090.016,148000,1028389,1942065
6731872,49373.984,124584.51,148000,1051916,1942065
6731877,49769.254,124170.664,148000,1942065,1597423
6731991,19453.973,100911.83,148000,1590675,1942104
6732090,23784.727,102648.03,148000,1942104,1590675
6732091,22936.645,102768.95,148000,1590675,1942104
6732117,32090.81,69185.63,148080,1646634,1590872
6732120,38565.293,67133.22,148120,1591278,1646655
6732142,39408.33,67780.77,147880,1420539,1591278
6732143,39083.453,68681.055,148040,1420539,1591278
6732146,38273.7,71436.63,148000,580213,1591278
6732151,41107.2,65594.08,148000,2237517,1416207
6732156,43163.652,63938.703,148000,2237517,1416198
6732162,45578.273,61403.754,148040,2237517,1646655
6732169,45943.438,61048.695,148040,2237517,1646655
6732179,64634.99,55447.492,147960,1669233,1420496
6732182,71412.96,56508.47,147920,1669233,1569036
6732183,67161.53,55787.457,147880,1669233,1486416
